28/02/2002,2467.3
01/03/2002,2488.9
04/03/2002,2647.6
05/03/2002,2647.6
06/03/2002,2712.6
07/03/2002,2755.9
08/03/2002,2647.6
11/03/2002,2727
12/03/2002,2690.9
13/03/2002,2727
14/03/2002,2755.9
15/03/2002,2755.9
18/03/2002,2748.6
19/03/2002,2828
20/03/2002,2755.9
22/03/2002,2712.6
25/03/2002,2719.8
26/03/2002,2680
27/03/2002,2716.2
28/03/2002,2766.9
29/03/2002,2643.7
01/04/2002,2665.5
02/04/2002,2687.2
03/04/2002,2687.2
04/04/2002,2680
05/04/2002,2680
08/04/2002,2643.7
09/04/2002,2607.5
10/04/2002,2636.5
11/04/2002,2614.8
12/04/2002,2593
15/04/2002,2614.8
16/04/2002,2614.8
17/04/2002,2622
18/04/2002,2643.7
19/04/2002,2651
22/04/2002,2651
23/04/2002,2672.7
24/04/2002,2629.3
25/04/2002,2600.3
26/04/2002,2564.1
30/04/2002,2535.1
01/05/2002,2549.6
02/05/2002,2513.4
07/05/2002,2462.7
08/05/2002,2506.1
09/05/2002,2520.6
10/05/2002,2542.3
13/05/2002,2564.1
14/05/2002,2593
15/05/2002,2578.5
16/05/2002,2607.5
17/05/2002,2593
20/05/2002,2571.3
21/05/2002,2535.1
22/05/2002,2506.1
23/05/2002,2462.7
24/05/2002,2556.8
27/05/2002,2527.8
28/05/2002,2527.8
29/05/2002,2527.8
30/05/2002,2527.8
31/05/2002,2455.4
03/06/2002,2440.9
04/06/2002,2419.2
05/06/2002,2419.2
06/06/2002,2390.2
07/06/2002,2383
10/06/2002,2346.8
11/06/2002,2354
12/06/2002,2419.2
13/06/2002,2346.8
14/06/2002,2296.1
17/06/2002,2230.9
18/06/2002,2303.3
19/06/2002,2281.6
20/06/2002,2252.6
21/06/2002,2209.2
24/06/2002,2230.9
25/06/2002,2252.6
26/06/2002,2169.3
27/06/2002,2172.9
28/06/2002,2303.3
01/07/2002,2274.3
02/07/2002,2296.1
03/07/2002,2296.1
04/07/2002,2223.6
05/07/2002,2230.9
08/07/2002,2187.4
09/07/2002,2216.4
10/07/2002,2180.2
11/07/2002,2172.9
12/07/2002,2169.3
15/07/2002,2165.7
16/07/2002,2151.2
17/07/2002,2118.6
18/07/2002,2158.4
19/07/2002,2140.3
22/07/2002,2165.7
23/07/2002,2151.2
24/07/2002,2086
25/07/2002,2002.7
26/07/2002,1999.1
29/07/2002,2013.6
30/07/2002,2122.2
31/07/2002,2075.2
01/08/2002,2089.6
02/08/2002,2107.7
05/08/2002,2078.8
06/08/2002,2038.9
07/08/2002,2129.5
08/08/2002,2169.3
09/08/2002,2274.3
12/08/2002,2216.4
13/08/2002,2162.1
14/08/2002,2136.7
15/08/2002,2136.7
16/08/2002,2104.1
19/08/2002,2046.2
20/08/2002,2078.8
21/08/2002,2115
22/08/2002,2140.3
23/08/2002,2187.4
26/08/2002,2238.1
27/08/2002,2194.7
28/08/2002,2169.3
29/08/2002,2107.7
30/08/2002,2125.9
02/09/2002,2078.8
03/09/2002,2035.3
04/09/2002,2006.3
05/09/2002,2049.8
06/09/2002,2082.4
09/09/2002,2118.6
10/09/2002,2125.9
11/09/2002,2172.9
12/09/2002,2187.4
13/09/2002,2147.6
17/09/2002,2252.6
18/09/2002,2267.1
19/09/2002,2390.2
20/09/2002,2296.1
24/09/2002,2303.3
25/09/2002,2256.7
26/09/2002,2307.7
27/09/2002,2358.6
30/09/2002,2278.6
01/10/2002,2227.6
02/10/2002,2183.9
03/10/2002,2213
04/10/2002,2242.2
07/10/2002,2183.9
08/10/2002,2191.2
09/10/2002,2114.8
10/10/2002,2071.1
11/10/2002,2125.7
15/10/2002,2213
16/10/2002,2264
17/10/2002,2278.6
18/10/2002,2278.6
21/10/2002,2264
22/10/2002,2198.5
23/10/2002,2242.2
24/10/2002,2256.7
25/10/2002,2300.4
28/10/2002,2278.6
29/10/2002,2183.9
30/10/2002,2151.2
31/10/2002,2169.4
01/11/2002,2264
05/11/2002,2285.8
06/11/2002,2300.4
07/11/2002,2307.7
08/11/2002,2285.8
11/11/2002,2234.9
12/11/2002,2256.7
